Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Year
200501CW11337,529430,181310,-0.136061,51.51584,1,3,1,1,06/08/2005,7,12:30,1,E09000033,3,40,Single carriageway,30,,Automatic traffic signal,5,0,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004763,2005
200501CW11338,527980,180730,-0.157158,51.510958,1,3,2,1,12/09/2005,2,19:30,1,E09000033,3,4202,Single carriageway,30,,Automatic traffic signal,5,0,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004689,2005
200501CW11339,524790,182890,-0.202338,51.531083,1,2,2,1,30/09/2005,6,08:06,1,E09000033,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004723,2005
200501CW11340,528770,179210,-0.146334,51.497118,1,3,2,1,29/09/2005,5,09:00,1,E09000033,3,302,One way street,30,,Automatic traffic signal,3,302,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004690,2005
200501CW11341,530220,179110,-0.125494,51.495888,1,3,1,1,29/09/2005,5,09:25,1,E09000033,3,3212,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004733,2005
200501CW11343,527730,179680,-0.161138,51.501578,1,3,1,1,02/10/2005,1,02:18,1,E09000033,3,4,Single carriageway,30,,Giveway or uncontrolled,3,315,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004689,2005
200501CW11344,528010,181180,-0.156562,51.514995,1,3,2,1,01/10/2005,7,12:15,1,E09000033,3,5204,Single carriageway,30,,Automatic traffic signal,3,41,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004714,2005
200501CW11345,528000,180670,-0.156891,51.510414,1,3,2,1,05/10/2005,4,12:12,1,E09000033,3,4202,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004689,2005
200501CW11346,529480,180730,-0.135554,51.510616,1,3,2,1,12/10/2005,4,19:08,1,E09000033,6,0,One way street,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004764,2005
200501CW11347,527150,183700,-0.168041,51.537836,1,3,2,2,12/08/2005,6,08:32,2,E09000007,4,525,Single carriageway,30,,Giveway or uncontrolled,5,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01000967,2005
200501CW11348,529820,180200,-0.130852,51.505775,1,3,1,1,10/08/2005,4,09:30,1,E09000033,5,0,Dual carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,non-junction pedestrian crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004736,2005
200501CW11349,529590,181270,-0.133771,51.515444,1,3,1,1,07/10/2005,6,16:52,1,E09000033,5,0,One way street,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Unknown,Dry,None,None,1,Yes,E01004763,2005
200501CW11351,528860,179120,-0.145071,51.496289,1,3,1,1,12/10/2005,4,10:00,1,E09000033,3,3214,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004750,2005
200501CW11352,526790,181990,-0.173844,51.52255,1,3,2,1,24/09/2005,7,19:30,1,E09000033,3,5,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004673,2005
200501CW11353,526560,182220,-0.177075,51.524668,1,3,2,1,30/09/2005,6,17:00,1,E09000033,3,5,Single carriageway,30,,Automatic traffic signal,5,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004703,2005
200501CW11354,522700,178380,-0.234022,51.491008,1,3,2,1,01/10/2005,7,20:40,11,E09000013,3,4,Dual carriageway,40,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01001894,2005
200501CW11355,528070,181030,-0.155752,51.513633,1,3,1,1,04/10/2005,3,10:31,1,E09000033,3,40,Single carriageway,30,,,-1,0,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004762,2005
200501CW11356,527730,181340,-0.160537,51.516496,1,3,2,2,06/10/2005,5,19:27,1,E09000033,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004657,2005
200501CW11357,528520,181110,-0.149242,51.51425,1,3,1,2,11/08/2005,5,15:58,1,E09000033,3,40,Single carriageway,30,,Giveway or uncontrolled,5,0,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004764,2005
200501CW11358,526480,182320,-0.178191,51.525585,1,3,2,1,03/09/2005,7,13:57,1,E09000033,3,5,Single carriageway,30,,Automatic traffic signal,3,5205,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004705,2005
200501CW11360,528350,181960,-0.151381,51.521928,1,3,2,1,12/10/2005,4,11:55,1,E09000033,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004716,2005
200501CW11364,525920,181620,-0.186509,51.519419,1,3,2,1,16/08/2005,3,19:39,1,E09000033,3,40,One way street,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004656,2005
200501CW11365,530950,181020,-0.114275,51.512884,1,2,2,1,17/08/2005,4,19:35,1,E09000033,3,4,Single carriageway,30,,,-1,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004735,2005
200501CW11366,528010,181670,-0.156384,51.519399,1,3,2,1,26/08/2005,6,16:40,1,E09000033,6,0,Single carriageway,30,,Automatic traffic signal,3,41,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Other,Wet/Damp,None,None,1,Yes,E01004712,2005
200501CW11368,527050,181320,-0.170339,51.51647,1,3,2,1,16/08/2005,3,11:46,1,E09000033,3,4209,Dual carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,Central refuge,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004684,2005
200501CW11369,529800,180940,-0.130868,51.51243,1,3,2,1,28/08/2005,1,17:53,1,E09000033,6,0,One way street,30,,Giveway or uncontrolled,3,401,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004763,2005
200501CW11371,530000,180640,-0.128098,51.509688,1,3,2,1,08/09/2005,5,11:10,1,E09000033,3,400,Single carriageway,30,,Giveway or uncontrolled,5,0,None within 50 metres,Zebra crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004736,2005
200501CW11372,529070,178150,-0.142402,51.487524,1,3,1,1,13/09/2005,3,09:10,1,E09000033,5,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004665,2005
200501CW11374,529450,181320,-0.13577,51.515925,1,2,1,1,30/07/2005,7,16:20,1,E09000033,3,40,Single carriageway,30,,Automatic traffic signal,5,0,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004763,2005
200501CW11376,529910,179480,-0.129821,51.499284,1,3,1,1,03/09/2005,7,13:00,1,E09000033,3,302,Single carriageway,30,,Automatic traffic signal,4,326,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004732,2005
200501CW11379,528850,180890,-0.144569,51.512198,1,3,2,1,11/08/2005,5,17:50,1,E09000033,5,0,One way street,30,,Automatic traffic signal,4,406,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,Auto traffic singal out,None,1,Yes,E01004761,2005
200501CW11380,527040,181330,-0.17048,51.516562,1,3,2,1,05/10/2005,4,07:40,1,E09000033,3,4209,Single carriageway,20,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004684,2005
200501CW11381,527970,181280,-0.157102,51.515903,1,3,2,1,18/08/2005,5,15:15,1,E09000033,3,41,One way street,30,,Automatic traffic signal,5,0,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004657,2005
200501CW11382,528050,181790,-0.155765,51.520468,1,3,2,1,29/09/2005,5,17:20,1,E09000033,6,0,Single carriageway,30,,Giveway or uncontrolled,4,524,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004712,2005
200501CW11384,527120,181630,-0.169219,51.51924,1,3,2,1,29/09/2005,5,15:41,1,E09000033,3,5,Single carriageway,30,,Automatic traffic signal,3,4205,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004685,2005
200501CW11385,530060,180920,-0.127131,51.512191,1,3,1,3,24/08/2005,4,01:19,1,E09000033,4,404,One way street,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004734,2005
200501CW11386,528540,179570,-0.149515,51.500406,1,3,2,1,22/08/2005,2,18:00,1,E09000033,3,302,Dual carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004690,2005
200501CW11387,527880,182070,-0.158112,51.523023,1,3,1,1,12/08/2005,6,15:15,1,E09000033,3,41,One way street,30,,Giveway or uncontrolled,6,0,None within 50 metres,non-junction pedestrian crossing,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004660,2005
200501CW11388,525580,181720,-0.191371,51.520393,1,3,2,1,19/08/2005,6,08:51,1,E09000033,3,404,Dual carriageway,30,,Automatic traffic signal,3,404,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Wet/Damp,None,None,1,Yes,E01004758,2005
200501CW11389,527050,181320,-0.170339,51.51647,1,3,2,1,28/09/2005,4,12:17,1,E09000033,3,4209,Dual carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004684,2005
200501CW11390,525460,179050,-0.194049,51.496424,1,3,3,2,14/10/2005,6,15:00,12,E09000020,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01002813,2005
200501CW11391,530310,179680,-0.123988,51.500989,1,3,1,1,13/10/2005,5,08:40,1,E09000033,3,302,Single carriageway,30,,Automatic traffic signal,3,3211,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004733,2005
200501CW11392,529170,180430,-0.140129,51.507991,1,3,1,1,27/07/2005,4,10:40,1,E09000033,3,4,One way street,30,,Automatic traffic signal,4,406,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004761,2005
200501CW11394,528070,181030,-0.155752,51.513633,1,3,1,1,14/10/2005,6,18:30,1,E09000033,3,40,Single carriageway,30,,Automatic traffic signal,3,41,None within 50 metres,Pedestrian phase at traffic signal junction,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004762,2005
200501CW11395,525410,181120,-0.194034,51.515039,1,3,2,1,14/10/2005,6,21:43,1,E09000033,3,4206,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,non-junction pedestrian crossing,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01004654,2005
200501CW11396,527160,180850,-0.168924,51.512221,1,2,1,2,01/10/2005,7,05:30,1,E09000033,3,402,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,Zebra crossing,Darkness: Street lights present and lit,Fine without high winds,Wet/Damp,None,None,1,Yes,E01004689,2005
200501CW11397,529970,178300,-0.129392,51.488666,1,3,3,1,14/10/2005,6,17:00,1,E09000033,3,3212,Dual carriageway,30,,Automatic traffic signal,3,202,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004745,2005
200501CW11399,526140,181370,-0.183429,51.517123,1,3,2,1,14/10/2005,6,11:30,1,E09000033,3,4206,Single carriageway,30,,Automatic traffic signal,5,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004696,2005
200501CW11400,525410,181420,-0.193927,51.517735,1,2,2,1,14/08/2005,1,20:16,1,E09000033,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004655,2005
200501CW11401,527530,183290,-0.162713,51.534066,1,3,2,1,02/10/2005,1,08:40,1,E09000033,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004727,2005
200501CW11402,527320,181920,-0.166234,51.521801,1,3,2,1,03/10/2005,2,09:47,1,E09000033,6,0,Single carriageway,30,,Giveway or uncontrolled,6,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004673,2005
200501CW11403,524530,185010,-0.205335,51.550193,1,3,2,1,17/10/2005,2,13:20,2,E09000007,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01000875,2005
200501CW11405,530250,180580,-0.12452,51.509091,1,3,1,1,18/10/2005,3,19:34,1,E09000033,3,4,Single carriageway,30,,,-1,0,None within 50 metres,non-junction pedestrian crossing,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004734,2005
200501CW11406,530050,180350,-0.127485,51.50707,1,2,1,1,18/10/2005,3,23:47,1,E09000033,3,4,Single carriageway,30,,Automatic traffic signal,3,3212,None within 50 metres,Pedestrian phase at traffic signal junction,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004736,2005
200501CW11407,530310,181480,-0.123323,51.517166,1,3,1,1,30/08/2005,3,00:01,2,E09000007,3,40,One way street,30,,Automatic traffic signal,3,40,None within 50 metres,Pedestrian phase at traffic signal junction,Darkness: Street lights present and lit,Fine without high winds,Dry,None,None,1,Yes,E01000918,2005
200501CW11408,528050,181030,-0.15604,51.513638,1,3,1,1,18/10/2005,3,12:55,1,E09000033,3,40,Single carriageway,30,,Automatic traffic signal,3,41,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004762,2005
200501CW11409,528870,180710,-0.144347,51.510576,1,3,1,1,19/10/2005,4,22:49,1,E09000033,5,0,Single carriageway,30,,,-1,0,None within 50 metres,No physical crossing within 50 meters,Darkness: Street lights present and lit,Raining without high winds,Wet/Damp,None,None,1,Yes,E01004764,2005
200501CW11411,530160,179650,-0.126159,51.500754,1,3,1,1,11/10/2005,3,07:58,1,E09000033,3,3212,Single carriageway,30,,Automatic traffic signal,3,302,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004733,2005
200501CW11412,529560,180660,-0.134428,51.509969,1,3,2,1,07/10/2005,6,11:55,1,E09000033,3,4201,One way street,30,,Automatic traffic signal,3,401,None within 50 metres,Pedestrian phase at traffic signal junction,Daylight: Street light present,Fine without high winds,Dry,None,None,1,Yes,E01004736,2005
